id,date,name,gender,age,person_characteristics,industry_driver,perpetrator_type,continent,country,country_numeric,local_region,number_of_victims
recOOUYSGxoejCkXQ,2012-10-22,Ismael Solorio Urrutia,Male,,Small-scale farmer,Mining & Extractives,Unspecified,Americas,Mexico,484,,1
recOUvnMwC2hIkxAH,2018-03-20,Agudo Quillio,Male,52,Small-scale farmer,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recPeTSYeFxW2CQmX,2016-03-06,Narendra Kumar Sharma,Male,4145,State official,Mining & Extractives,Unspecified,Asia,India,356,Madhya Pradesh,1
recQki2fF6olkh11L,2013-12-02,"Unidentified local miner 3, Porgera, Papua New Guinea",,,Indigenous peoples,Mining & Extractives,Police,Oceania,Papua New Guinea,598,,1
recQoEV3Kn20Gegjj,2015-09-28,Exaltación Huamaní,Male,30,Indigenous peoples,Mining & Extractives,Police,Americas,Peru,604,Apurimac,1
recQQrZHeGBcaXqRx,2015-04-07,Fernando Salazar Calvo,Male,52,Indigenous peoples,Mining & Extractives,Hitmen,Americas,Colombia,170,Caldas,1
recRTvuA6fb3WY5FT,2017-03-02,Ramon Dagaas Pesadilla,Male,,Small-scale farmer,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recRX5ob4ULtZSQbG,2018-05-23,Kaliappan,Male,23,Demonstrators,Mining & Extractives,Police,Asia,India,356,Tamil Nadu,1
recSXabXtfWZhbsTi,2015-04-05,Telésforo Odilio Pivaral González,Male,33,Other,Mining & Extractives,Hitmen,Americas,Guatemala,320,San Rafael Las Flores,1
rec3sYBupy5vlVUSk,2016-10-01,Ranjan Kumar Das,Male,17,Other,Mining & Extractives,Police,Asia,India,356,Jharkhand,1
rec355w6UpLVwDlm6,2012-10-18,Jan-Jan Capion,Male,7,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,,1
rec38ocBcBTvbwkIq,2017-05-27,Carlos Maaz Coc,Male,27,Indigenous peoples,Mining & Extractives,Police,Americas,Guatemala,320,Izabal,1
rec3m0tDPfHLWdOMS,2015-03-17,Luis de Jesús Rodríguez,Male,,Other,Mining & Extractives,Unspecified,Americas,Colombia,170,Putumayo,1
rec3I3TJYcgm7QgkR,2014-08-10,Roger Alaki,Male,,Indigenous peoples,Mining & Extractives,Private military actors,Asia,Philippines,608,,1
rec4bnPwynkScrC0p,2012-12-08,Randy Nabayay,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Asia,Philippines,608,,1
rec4oSmMlQ0gJ8Xsq,2015-09-26,Salim Kancil,Male,52,Small-scale farmer,Mining & Extractives,Organised crime / mafias,Asia,Indonesia,360,"Pasirian, East Java",1
rec4FDzneeF6Gzdzr,2015-06-08,Jagendra Singh,Male,,Journalist,Mining & Extractives,Police,Asia,India,356,Uttar Pradesh,1
rec5fvQUkNXd3fJUk,2016-10-01,Abhishek Roy,Male,19,Other,Mining & Extractives,Police,Asia,India,356,Jharkhand,1
rec5G8pD1gMwHITaW,2016-11-07,Pedro Valle Sandoval,Male,55,Small-scale farmer,Mining & Extractives,Police,Americas,Peru,604,Pataz,1
rec5UPDldhwnog5Hj,2016-09-11,Nestor Ivan Martinez,Male,,Other,Mining & Extractives,Private military actors,Americas,Colombia,170,Cesar,1
rec5XjIA4t0FpgX63,2013-08-23,Victor Freay,Male,16,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,,1
rec6eJDkzsjQnfnKB,2014-04-10,Luis Albeiro Guetio Zetty,Male,32,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Colombia,170,,1
rec6lG4cHTTxkE9Ww,2018-04-29,Mark Ventura,Male,37,Other,Mining & Extractives,Hitmen,Asia,Philippines,608,Luzon,1
rec6DqJ67fdKZoRkA,2012-07-04,Joselito Vasquez Jambo,Male,28,Small-scale farmer,Mining & Extractives,Unspecified,Americas,Peru,604,,1
rec6Hke943EsJ2dhU,2014-03-24,William Bugatti,Male,,Indigenous peoples,Mining & Extractives,Hitmen,Asia,Philippines,608,,1
rec6NdAc8X6hRvdcu,2012-10-18,Juvy Capion ,Female,27,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,,1
rec6OhArRV0vSu2uv,2012-09-13,Genesis Ambason,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Asia,Philippines,608,,1
rec7q3kEN3t8bQv1e,2018-05-22,Tamilarasan,Male,42,Demonstrators,Mining & Extractives,Police,Asia,India,356,Tamil Nadu,1
rec82Rx3Quuq0qZdE,2014-05-03,Rigoberto López Hernández,Male,36,Small-scale farmer,Mining & Extractives,Unspecified,Americas,Honduras,340,,1
rec82T17uOLF1b0Fr,2016-10-01,Mehtab Ansari,Male,30,Other,Mining & Extractives,Police,Asia,India,356,Jharkhand,1
rec8eXldanEI93Af3,2012-07-03,Gilmer César Medina Aguilar,Male,17,Children,Mining & Extractives,Police,Americas,Peru,604,,1
rec8Tp9qc6FuK0pQt,2017-05-12,Freddy Menare,Male,,Indigenous peoples,Mining & Extractives,Hitmen,Americas,Venezuela,862,Amazonas,1
rec8VvceO3W6zAY4Y,2015-11-19,Alfredo Ernesto Vracko Neuenschwander,Male,59,Other,Mining & Extractives,Unspecified,Americas,Peru,604,Madre de Dios,1
rec8VxvVriNN6Nj3j,2017-09-22,Jhony Cáceres González,Male,,State official,Mining & Extractives,Organised crime / mafias,Americas,Peru,604,Madre de Dios,1
rec9lpatNMF9IfDkJ,2015-09-01,Emerito Samarca,Male,54,Indigenous peoples,Mining & Extractives,Private military actors,Asia,Philippines,608,Surigao del Sur,1
rec9nm83xfvBYAoow,2016-02-07,Alejandro Laya-Og,Male,36,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recaIrvtcaGw5hAFZ,2015-09-28,Uriel Elguera Chilca,Male,34,Indigenous peoples,Mining & Extractives,Police,Americas,Peru,604,Apurimac,1
recbf79tqblAdzOHh,2015-03-18,Alberto Roque Cconsilla,Male,35,Other,Mining & Extractives,Unspecified,Americas,Peru,604,"Mara, Apurímac",1
recbo1YK41Z0wTDpV,2017-07-13,Hussen Antônio Laitone,Male,25,Small-scale farmer,Mining & Extractives,Police,Africa,Mozambique,508,Tete,1
recbO91DdnJdlerav,2015-03-17,Adenis Jiménez Gutiérrez,Female,,Other,Mining & Extractives,Unspecified,Americas,Colombia,170,Putumayo,1
recbRuwUZVPhz1JJH,2016-10-01,Pawan Kumar,Male,17,Other,Mining & Extractives,Police,Asia,India,356,Jharkhand,1
recbYbmaxhk61idZk,2014-02-05,Julieto Lauron,Male,41,Small-scale farmer,Mining & Extractives,Hitmen,Asia,Philippines,608,,1
recc7tDHFwYDJcCof,2012-10-18,Jorge Capion,Male,13,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,,1
reccNGuYQ12nZ2OAF,2017-07-13,Carolina Arado,Female,52,Small-scale farmer,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
reccRlrfF6siGoYm3,2017-11-08,Webby Argabio,Male,51,Small-scale farmer,Mining & Extractives,Unspecified,Asia,Philippines,608,Negros Occidental ,1
recdiFtnpWRaCpuXG,2016-04-04,Zager Ahmed,Male,35,Small-scale farmer,Mining & Extractives,Police,Asia,Bangladesh,050,Chittagong,1
recdqwEXjjas7lS8U,2017-06-03,Lito Casalla,Male,52,Small-scale farmer,Mining & Extractives,Armed forces,Asia,Philippines,608,Batangas,1
recdQUKpL4Dj9Xf9W,2012-07-03,Antonio Joselito Sánchez Huaman,Male,,Small-scale farmer,Mining & Extractives,Police,Americas,Peru,604,,1
receI0MJ5bKTmf1qz,2014-11-28,José Isidro Tendetza Antún,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Ecuador,218,,1
recfujEXy41k1cgKn,2016-08-29,Joel Meneses,Male,,Small-scale farmer,Mining & Extractives,Private military actors,Americas,Colombia,170,Cauca,1
recfu4LjAcKZE9RrY,2013-08-21,Bryan Epa,Male,34,Indigenous peoples,Mining & Extractives,Police,Asia,Philippines,608,,1
recfidDGyv0dEX8IO,2018-05-22,Kanthiah,Male,55,Demonstrators,Mining & Extractives,Police,Asia,India,356,Tamil Nadu,1
recfFr1iwwVbsOLKo,2016-03-22,"Sikhosiphi ""Bazooka"" Rhadebe",Male,52,Other,Mining & Extractives,Hitmen,Africa,South Africa,710,Eastern Cape,1
recgzz3wZi961aXur,2018-05-22,M Karthi,Male,,Demonstrators,Mining & Extractives,Police,Asia,India,356,Tamil Nadu,1
recgAuUXpX9lJyf2U,2016-07-30,Makinit Gayoran,Female,,Indigenous peoples,Mining & Extractives,Private military actors,Asia,Philippines,608,Mindanao,1
recgcridYQroAHBzz,2013-12-02,"Unidentified local miner 4, Porgera mine, Papua New Guinea",,,Indigenous peoples,Mining & Extractives,Police,Oceania,Papua New Guinea,598,,1
recgIyVKCHlqrZQ9j,2014-12-22,Daw Khin Win,Female,56,Demonstrators,Mining & Extractives,Police,Asia,Myanmar,104,,1
rechk7WRDIgXq8AZM,2016-03-20,Vincent Machozi,Male,51,Other,Mining & Extractives,Armed forces,Africa,Democratic Republic of Congo,180,North Kivu,1
rechlKjuK5o86KK5B,2017-10-07,Oscar Ferney Tenorio,Male,,Indigenous peoples,Mining & Extractives,Organised crime / mafias,Americas,Colombia,170,Cauca,1
rechqjnIPNSA1UEiA,2013-08-23,Anting Freay,Male,60,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,,1
rechMYhRbExlrF46L,2018-05-22,Maniraj,Male,25,Demonstrators,Mining & Extractives,Police,Asia,India,356,Tamil Nadu,1
reciugL6dpj95CfEy,2018-06-06,Jose Unahan,Male,56,Small-scale farmer,Mining & Extractives,Hitmen,Asia,Philippines,608,Mindanao,1
reciyQ1IGw3PPve1w,2013-08-25,Armando Funez Medina ,Male,,Indigenous peoples,Mining & Extractives,Hitmen,Americas,Honduras,340,,1
reci99c3gv1DH4w8r,2013-06-28,Sonny Boy Planda,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,,1
recjx1uKKBCyN9jL3,2015-05-05,Henry Checlla Chura,Male,35,Small-scale farmer,Mining & Extractives,Police,Americas,Peru,604,Arequipa,1
recjx2tCN0fb71Igv,2015-04-10,Odilon Barbosa do Nascimento,Male,,Other,Mining & Extractives,Unspecified,Americas,Brazil,076,Rondônia,1
recjz9xHWmRTC8dsX,2015-09-28,Alberto Cárdenas Chalco,Male,23,Indigenous peoples,Mining & Extractives,Police,Americas,Peru,604,Apurimac,1
recj3FkEIX3PEquxn,2013-06-26,Carlos Vásquez Becerra,Male,45,Small-scale farmer,Mining & Extractives,Unspecified,Americas,Peru,604,,1
recjfHPgxAkhstI6P,2018-06-18,Bakary Kujabi,Male,,Demonstrators,Mining & Extractives,Police,Africa,Gambia,270,Kombo East,1
recjldAmHlglKSnHj,2014-11-30,Mr Pitan Thongpanang,Male,,Other,Mining & Extractives,Unspecified,Asia,Thailand,764,,1
recjWgo4ZXKvZUrDB,2013-07-09,Santo Fidel Ajau Suret,Male,54,Other,Mining & Extractives,Hitmen,Americas,Guatemala,320,,1
reckdB47fOu9LHzW5,2018-02-20,Luis Fernando Ayala,Male,16,Children,Mining & Extractives,Unspecified,Americas,Honduras,340,Santa Bárbara,1
reckem2ENyi4SQAgj,2016-05-04,Manuel Dolores Pino Perafán,Male,51,Indigenous peoples,Mining & Extractives,Private military actors,Americas,Colombia,170,Cauca,1
reckOtTDoHq7pvjD9,2017-09-03,Engracio de los Reyes,Male,61,Small-scale farmer,Mining & Extractives,Unspecified,Asia,Philippines,608,Batangas,1
recl9T0ySa6IgmKLX,2016-01-27,Teresita Navacilla,Female,60,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,"Davao, Mindanao",1
reclUPF7GmFz1oPrS,2012-03-05,Jimmy Liguyon,Male,,Indigenous peoples,Mining & Extractives,Private military actors,Asia,Philippines,608,,1
reclWvxbfXFrN7wY0,2018-03-26,Sandeep Sharma,Male,35,Journalist,Mining & Extractives,Unspecified,Asia,India,356,Madhya Pradesh,1
recm7INQKlPMQXU7u,2017-05-10,Aysin Ulvi Büyüknohutçu,Female,61,Other,Mining & Extractives,Unspecified,Asia,Turkey,792,Antalya Province,1
recmR1qqMAbZyhDr7,2018-05-26,Beverly Geronimo,Female,27,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recmXNjut35sVIbPw,2018-02-01,Yolanda Maturana,Female,,Afrodescendant,Mining & Extractives,Unspecified,Americas,Colombia,170,Risaralda,1
recm0EyQd2s7t8TwV,2016-11-18,Didier Losada Barreto,Male,28,Other,Mining & Extractives,Unspecified,Americas,Colombia,170,Caquetá,1
recniLN5gXfV5w9WA,2018-03-20,Poipynhun Majaw,Male,38,Other,Mining & Extractives,Unspecified,Asia,India,356, Meghalaya,1
recocvgyfVuMuv0u4,2017-05-19,Vimlesh Yadav,Male,30,Other,Mining & Extractives,Private security guards,Asia,India,356,Jharkhand,1
recolM1ZB85JNZ4yh,2018-01-24,Quintín Salgado Salgado,Male,37,Other,Mining & Extractives,Organised crime / mafias,Americas,Mexico,484,Guerrero,1
recoMBk9kU9X6i77e,2018-05-22,Shanmugam,Male,40,Demonstrators,Mining & Extractives,Police,Asia,India,356,Tamil Nadu,1
recoYclYMIL5c853k,2016-05-06,Mansulbadan Lalinan,Male,64,Indigenous peoples,Mining & Extractives,Private military actors,Asia,Philippines,608,"Agusan del Sur, Mindanao",1
recpyvflnTjtGYbHr,2018-01-04,B Sailu,Male,36,State official,Mining & Extractives,Organised crime / mafias,Asia,India,356,Telangana,1
recquxgaKIk3LCvfZ,2014-10-02,Daniel Humberto Sanchez Avendaño,Male,19,Other,Mining & Extractives,Unspecified,Americas,Colombia,170,,1
recqQzYaNrXYXQ64O,2012-05-28,Rudecindo Manuelo Puma,Male,,Demonstrators,Mining & Extractives,Police,Americas,Peru,604,,1
recqVL9Z3ewqfbb2b,2015-09-28,Lito Abion,Male,44,Indigenous peoples,Mining & Extractives,Hitmen,Asia,Philippines,608,Agusan del Sur,1
recrkhpUuqBnd3YVM,2015-09-01,Bello Sinzo,Male,,Indigenous peoples,Mining & Extractives,Private military actors,Asia,Philippines,608,Surigao del Sur,1
recrRj0jGSHohSm5c,2015-06-20,Sandeep Kothari,Male,40,Journalist,Mining & Extractives,Unspecified,Asia,India,356,Madhya Pradesh,1
recs5QAj7bfKraQtO,2017-01-07,Mario Contaoi,Male,,Journalist,Mining & Extractives,Hitmen,Asia,Philippines,608,Luzon,1
recs8tkZQn5dzTJRa,2016-03-02,Willar Alexander Oimé Alarcón,Male,43,Indigenous peoples,Mining & Extractives,Private military actors,Americas,Colombia,170,Cauca,1
recsMrSvqoPRS9ks0,2014-04-13,Merilyn Topacio Reynoso Pacheco,Female,16,Other,Mining & Extractives,Unspecified,Americas,Guatemala,320,,1
recsQFxfFtMBmCNJv,2012-05-06,Frederik Trangia,Male,60,Other,Mining & Extractives,Hitmen,Asia,Philippines,608,,1
recuFSj41yZsA5IeS,2018-11-21,Elizandro Pérez,Male,36,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Guatemala,320,Chiquimula,1
rec3ggry50w3RkJyL,2018-09-07,Subedar Singh Kushwaha,Male,60,Park ranger,Mining & Extractives,Organised crime / mafias,Asia,India,356,Madhya Pradesh,1
rec34oM5Ii91hiaIX,2018-08-18,Rolly Panebio,Male,,Indigenous peoples,Mining & Extractives,Hitmen,Asia,Philippines,608,Mindanao,1
rec5RwGC1yPCo3xJI,2018-08-19,Gilbert Plabial,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
rec0dFc1a1b1w2GxI,2018-08-19,Jean Plabial,Female,,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recE2yMhojG92DJRk,2018-11-29,Murugan Marudhavanan,Male,50,Other,Mining & Extractives,Organised crime / mafias,Asia,India,356,Tamil Nadu,1
rec77yJP6rNfx3oLo,2018-04-27,María del Carmen Moreno Paez,Female,,Small-scale farmer,Mining & Extractives,Private military actors,Americas,Colombia,170,Arauca,1
recHBZZZcHpQs2rNj,2018-08-21,Fabiola Fajardo,Male,,Other,Mining & Extractives,Unspecified,Americas,Colombia,170,Santander,1
recbOQXS3LA73Bngr,2019-02-20,Samir Flores Soberanes,Male,35,Indigenous peoples,Mining & Extractives,Hitmen,Americas,Mexico,484,Morelos,1
recg6y0HUk5LJlKin,2019-06-02,B Mohan,Male,45,Other,Mining & Extractives,Organised crime / mafias,Asia,India,356,Tamil Nadu,1
recfDk8tQJvz3AGh0,2019-07-22,Emyra Waiãpi,Male,69,Indigenous peoples,Mining & Extractives,Organised crime / mafias,Americas,Brazil,076,Amapá state,1
recpl7rtXwg6lctOk,2019-06-10,José Luis Álvarez Flores,Male,64,Other,Mining & Extractives,Unspecified,Americas,Mexico,484,Chiapas,1
rec1H62TtHM5wXJYK,2019-07-28,Emilio Vitucay,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Colombia,170,Chocó,1
recRIWCwpQ7mVcqv5,2019-05-31,Fahadou Cissé,Male,,Other,Mining & Extractives,Unspecified,Africa,Burkina Faso,854,Sahel,1
rec9R5SPKhKkAs13k,2019-05-31,Hama Balima,Male,,Other,Mining & Extractives,Unspecified,Africa,Burkina Faso,854,Sahel,1
recu3MrFpTs9Rebfi,2019-08-23,Bai Leah Tumbalang,Female,45,Indigenous peoples,Mining & Extractives,Hitmen,Asia,Philippines,608,Mindanao,1
recXOEtTKqVbu444I,2019-09-06,Fernando Jaramillo Vélez,Male,63,Small-scale farmer,Mining & Extractives,Unspecified,Americas,Colombia,170,Antioquia,1
recYGfnBBXYYFQCeB,2019-09-14,Paulina Cruz Ruiz,Female,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Guatemala,320,Baja Verapaz,1
reco1fymRtDElrUjS,2019-10-11,Isaías Cantú Carrasco,Male,47,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Mexico,484,Guerrero,1
rec7xsT36XYVbYsV3,2019-08-28,Roberto Antonio Argueta Tejada,Male,45,Other,Mining & Extractives,Hitmen,Americas,Honduras,340,Colón,1
recW6CcnP55ZisxKU,2019-01-24,Emel Tejero ,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recYtcxS5wppqpuRJ,2019-01-24,Randell Gallego,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recOPcssa5KKxwfI5,2019-12-02,Rolando Egtob,Male,,Small-scale farmer,Mining & Extractives,Police,Asia,Philippines,608,Mindanao,1
reciHX0cy2Ix3Uhjp,2019-12-02,Josephine Egtob,Female,,Small-scale farmer,Mining & Extractives,Police,Asia,Philippines,608,Mindanao,1
rec1XU9oGCoXF6RS7,2019-04-19,Edmar Valdinei Rodrigues Branco,Male,59,Small-scale farmer,Mining & Extractives,Unspecified,Americas,Brazil,076,Mato Grosso,1
recP6Pg2WCoI3ONng,2019-12-16,Josué Bernardo Marcial Santos,Male,24,Other,Mining & Extractives,Unspecified,Americas,Mexico,484,Veracruz,1
recycQJG6jsXlqiQx,2019-11-22,José Perera,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Americas,Venezuela,862,Bolívar,1
recw0e0RgFGjRlJrT,2019-11-22,Jeremy Muñoz,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Americas,Venezuela,862,Bolívar,1
recMZZ2y5leqIXX6j,2019-11-22,Edison Soto,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Americas,Venezuela,862,Bolívar,1
rec3WkCyHQL8NTvDp,2019-11-22,Luis Fernández,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Americas,Venezuela,862,Bolívar,1
recSv6CtVrJI6GaCg,2019-11-22,Richard Rodríguez,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Americas,Venezuela,862,Bolívar,1
rec65NRcKcgPArW19,2019-11-22,Leslie Basanta,Female,,Indigenous peoples,Mining & Extractives,Armed forces,Americas,Venezuela,862,Bolívar,1
recJpxxNTojlRR9Kb,2019-11-22,Cristian Barrios,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Americas,Venezuela,862,Bolívar,1
recVTXUDL9tzxK5jH,2019-11-22,Cristóbal Barrios,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Americas,Venezuela,862,Bolívar,1
recVTXnm6mvLg2q5e,2019-07-29,Nallathambi alias Vaandu,Male,40,Small-scale farmer,Mining & Extractives,Organised crime / mafias,Asia,India,356,Tamil Nadu,1
recP00j9iSMaQABb8,2019-07-29,Veeramalai alias Ramar,Male,65,Small-scale farmer,Mining & Extractives,Organised crime / mafias,Asia,India,356,Tamil Nadu,1
recHUsTmBxKqX5HoP,2019-09-13,Podiya Sori,Male,26,Indigenous peoples,Mining & Extractives,Police,Asia,India,356,Chhattisgarh,1
recArO7wvIAZy3tUG,2019-09-13,Lacchu Midiyami,Male,27,Indigenous peoples,Mining & Extractives,Police,Asia,India,356,Chhattisgarh,1
recmeAVne116ncyDJ,2019-02-12,Emelda Torralba,Female,,Small-scale farmer,Mining & Extractives,Private military actors,Asia,Philippines,608,Mindanao,1
recKjN7k7PT91Y3py,2019-06-12,Santos Isidro Cruz,Male,40,Other,Mining & Extractives,Unspecified,Americas,Honduras,340, Francisco Morazán,1
recJsMgZxeBu16lXv,2020-01-10,Dilip Kumar Mahato,Male,24,,Mining & Extractives,Unspecified,Asia,Nepal,524,Mithila Municipality-5 of Dhanusha district ,1
recRR3jQAsPyTH4sx,2019-08-09,Luis Alberto Jumí Bailarín,Male,16,Indigenous peoples,Mining & Extractives,Private military actors,Americas,Colombia,170,Antioquia,1
recjGt4BQk7qHxpCe,2019-10-03,Pablo Alonzo Calderón,Male,1,Indigenous peoples,Mining & Extractives,Private military actors,Americas,Nicaragua,558,San Juan Del Norte,1
recncoXZXUT6b9Sa8,2019-10-03,Isaías Calderón Pérez ,Male,16,Indigenous peoples,Mining & Extractives,Private military actors,Americas,Nicaragua,558,San Juan Del Norte,1
recmdQ4dOcJfoddxe,2019-10-03,Yadira Pérez Martínez,Female,22,Indigenous peoples,Mining & Extractives,Private military actors,Americas,Nicaragua,558,San Juan Del Norte,1
reco7glo0lWZ9IKSt,2019-10-03,Lucrecia Pérez Dormu ,Female,40,Indigenous peoples,Mining & Extractives,Private military actors,Americas,Nicaragua,558,San Juan Del Norte,1
recxBzmfKzg5Y7a1x,2019-10-03,Pablo Calderón Espinoza,Male,80,Indigenous peoples,Mining & Extractives,Private military actors,Americas,Nicaragua,558,San Juan Del Norte,1
recMPK7ZWAK2Mtvr4,2020-04-08,Adán Vez Lira,Male,,,Mining & Extractives,Hitmen,Americas,Mexico,484,Veracruz,1
recarpg0WSINd73el,2020-05-02,Damião Cristino de Carvalho Junior,Male,,Park ranger,Mining & Extractives,Unspecified,Americas,Brazil,076,São Paulo,1
recw5OrXyALU4o1MU,2020-05-16,Jorge Enrique Oramas,Male,70,Other,Mining & Extractives,Hitmen,Americas,Colombia,170,Calí,1
recv0RfKYkDGXzcWd,2020-06-12,Original Yanomami ,Male,24,Indigenous peoples,Mining & Extractives,Organised crime / mafias,Americas,Brazil,076,Roraima,1
rec0Ux8tIH3WaOeRe,2020-06-12,Marcos Yanomami,Male,20,Indigenous peoples,Mining & Extractives,Organised crime / mafias,Americas,Brazil,076,Roraima,1
recuWO83XWiV5FXoQ,2020-06-15,Medardo Alonzo Lucero,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Guatemala,320,Chiquimula,1
recHNwI3AVrAyDwy5,2020-04-30,Jory Porquia,Male,50,,Mining & Extractives,Hitmen,Asia,Philippines,608,Ilolio,1
rec2KmBqyvJlQrv3C,2020-09-11,Roberto Carlos Pacheco,Male,34,,Mining & Extractives,Unspecified,Americas,Peru,604,Madre de Dios,1
recdJHXZyztRlWW84,2020-10-13,Arnold Joaquín Morazán,Male,,,Mining & Extractives,Hitmen,Americas,Honduras,340,Departamento de Colón,1
recuvEuk949ZgiVlw,2020-08-18,Jaime Monge Hamman ,Male,62,Other,Mining & Extractives,Hitmen,Americas,Colombia,170,Valle del Cauca,1
rec4vMgTbCwWXhJid,2020-10-22,Fikile Ntshangase,Female,65,,Mining & Extractives,Hitmen,Africa,South Africa,710,KwaZulu-Natal ,1
recwrydAEc84RUs2S,2020-08-07,Hernando José Molina Villamizar,Male,60,,Mining & Extractives,Private military actors,Americas,Colombia,170,Bolívar,1
recQWuJOQ9f4gbbfJ,2020-06-19,Shubham Mani Tripathi,Male,25,Journalist,Mining & Extractives,Hitmen,Asia,India,356,District of Unna,1
recAaTw5WQpTP1v9G,2020-01-03,Pankaj Kumar,Male,32,Other,Mining & Extractives,Hitmen,Asia,India,356,Bihar State,1
recWFf3gDokybVPmL,2020-02-01,Ranjan Kumar Das,Male,35,Other,Mining & Extractives,Unspecified,Asia,India,356,Odisha,1
reclN07TajqM8ewTA,2020-09-14,Jobert Bercasio,Male,,Journalist,Mining & Extractives,Hitmen,Asia,Philippines,608,Sorsogon City,1
recMcd38hYrE1GeY4,2020-07-10,Pablo Matinong Jr.,Male,55,State official,Mining & Extractives,Hitmen,Asia,Philippines,608,South Cotabato,1
rec9ObFMB2QoqyFZe,2021-04-04,José Santos Isaac Chávez,Male,,Lawyer,Mining & Extractives,Hitmen,Americas,Mexico,484,Jalisco,1
reciMatbRIquIG8H6,2021-03-17,Andrés Durazno,Male,49,Other,Mining & Extractives,Unspecified,Americas,Ecuador,218,Azuay,1
recc7ZdRgwH1SLhak,2021-06-06,José Ascensión Carrillo Vázquez,Male,,Other,Mining & Extractives,Unspecified,Americas,Mexico,484,San Luis Potosí,1
recY0aYx2srnnA7NF,2021-04-27,José de Jesús Robledo Cruz,Male,,Small-scale farmer,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
recsdT9Om0NWKwul6,2021-04-27,María de Jesús Gómez Vega,Female,,Small-scale farmer,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
recc0WiiSriHxASMD,2021-07-14,Braulio Pérez Sol,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
rec8tISl3VxEVe4pt,2021-07-14,Leocadio Galaviz Cruz,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
recQxTSNPHFAQVteK,2021-07-14,Heladio Molina Zavala,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
rec22frIMf89v4pnV,2021-07-14,Fabián Sombra Miranda,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
recQWKJ2Cl1guDf8V,2021-07-14,Martín Hurtado Flores,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
rec2CWTjZYNyoIEJA,2021-07-14,Fabián Valencia Romero,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
recltky5nix5q6zEU,2021-07-14,Artemio Arballo Canizalez,Male,,Other,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
rec7uhaGUrJOl9rXF,2021-07-02,David Díaz Valdez,Male,,Other,Mining & Extractives,Hitmen,Americas,Mexico,484,Colima,1
recD9wo5A3hjrgcwj,2021-06-15,Willy Rodriguez,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recvjQ87aCxTFy4U8,2021-06-15,Lenie Rivas,Female,,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
rec0WdzbxRpwhl7yO,2021-06-15,Angel Rivas,Female,12,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
